,laptop_ID,Company,TypeName,Inches,Ram,Weight,Price_euros,Width,Height,Touchscreen,CPU_Company,CPU_Type,CPU_GHZ,GPU_Company,GPU_Type,Memory_Size,Memory_Type,OpSys_Main,Model
823,1040,ProBook,Notebook,14.0,4.0,2.31,1189.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,650
824,1017,Probook,Notebook,14.0,4.0,1.64,779.0,1366.0,768.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,440
825,577,ZBook,Workstation,17.3,8.0,3.14,1860.99,1600.0,900.0,0,Intel,i5,2.8GHz,Nvidia,,500GB,HDD,Windows,17
826,655,Blade,Gaming,14.0,16.0,1.95,2599.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD,Windows,Pro
827,682,Pavilion,2 in 1 Convertible,14.0,4.0,1.63,699.0,1920.0,1080.0,1,Intel,i3,2.4GHz,Nvidia,,128GB,SSD,Windows,X360
828,463,Alienware,Notebook,17.3,8.0,4.42,2046.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,1TB,HDD,Windows,17
829,12,250,Notebook,15.6,4.0,1.86,344.99,1920.0,1080.0,0,Intel,i3,2GHz,Intel,,500GB,HDD,No,G6
830,296,FX753VD-GC071T,Gaming,17.3,8.0,3.0,1187.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,1TB,HDD,Windows,(i7-7700HQ/8GB/1TB/GeForce
831,780,Notebook,2 in 1 Convertible,15.0,16.0,1.71,1799.0,1920.0,1080.0,1,Intel,i7,2.7GHz,AMD,,256GB,SSD,Windows,9
832,846,Satellite,Notebook,15.6,4.0,2.0,669.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,500GB,HDD,Windows,Pro
833,1296,Inspiron,Notebook,15.6,2.0,2.2,379.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,500GB,HDD,Windows,3552
834,110,UX430UQ-GV209R,Ultrabook,14.0,8.0,1.3,1193.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,(i7-7500U/8GB/256GB/GeForce
835,479,Pixelbook,Ultrabook,12.3,8.0,1.1,1275.0,2400.0,1600.0,1,Intel,i5,1.2GHz,Intel,,128GB,SSD,Chrome,(Core
836,388,ROG,Gaming,15.6,8.0,2.3,1655.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Strix
837,971,ProBook,2 in 1 Convertible,11.6,4.0,1.45,775.0,1366.0,768.0,1,Intel,N4200,1.1GHz,Intel,,256GB,SSD,Windows,x360
838,212,XPS,Ultrabook,13.3,8.0,1.2,1449.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Intel,,256GB,SSD,Windows,13
839,53,255,Notebook,15.6,4.0,1.86,398.49,1920.0,1080.0,0,AMD,A6,2.5GHz,AMD,,256GB,SSD,Windows,G6
840,458,Precision,Workstation,15.6,16.0,2.17,1975.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,3520
841,794,GS43VR,Gaming,14.0,16.0,1.6,1891.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7RE
842,970,XPS,2 in 1 Convertible,13.3,8.0,1.24,1899.0,1920.0,1080.0,1,Intel,i5,1.2GHz,Intel,,256GB,SSD,Windows,13
843,461,Inspiron,Notebook,15.6,8.0,2.36,979.0,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,,128GB,SSD +  1TB HDD,Windows,5570
844,547,XPS,Ultrabook,13.3,8.0,1.2,1399.0,3200.0,1800.0,1,Intel,i7,1.8GHz,Intel,,256GB,SSD,Windows,13
845,1213,Pavilion,Notebook,15.6,12.0,2.21,1327.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Power
846,464,Surface,Ultrabook,13.5,4.0,1.252,989.0,2256.0,1504.0,1,Intel,m3,2.2GHz,Intel,,128GB,SSD,Windows,Laptop
847,814,EliteBook,Netbook,12.5,8.0,1.26,1389.0,1366.0,768.0,0,Intel,i5,2.6GHz,Intel,,256GB,SSD,Windows,820
848,385,Aspire,Notebook,15.6,8.0,2.4,846.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,1TB,HDD,Linux,7
849,1171,Inspiron,Gaming,15.6,8.0,2.62,1199.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,1TB,HDD,Windows,7567
850,518,Aspire,Notebook,15.6,4.0,2.2,639.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,500GB,HDD,Windows,A515-51G
851,432,Inspiron,Gaming,15.6,8.0,2.62,1159.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7577
852,1057,Thinkpad,Notebook,15.6,8.0,2.3,1049.6,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,L560
853,715,ThinkPad,Workstation,15.6,16.0,2.18,1855.0,1920.0,1080.0,0,Intel,i7,2.5GHz,Nvidia,,512GB,SSD,Windows,P51s
854,366,250,Notebook,15.6,4.0,1.86,439.0,1366.0,768.0,0,Intel,i3,2GHz,Intel,,500GB,HDD,Windows,G6
855,538,Satellite,Notebook,15.6,8.0,2.0,860.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,500GB,HDD,Windows,Pro
856,1182,250,Notebook,15.6,4.0,2.1,476.99,1366.0,768.0,0,Intel,i5,2.3GHz,Intel,,500GB,HDD,No,G4
857,400,Leopard,Gaming,17.3,8.0,2.7,1349.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD,Windows,GP72M
858,808,Vostro,Notebook,15.6,8.0,2.0,739.0,1920.0,1080.0,0,Intel,i3,2GHz,AMD,,256GB,SSD,Windows,5568
859,331,IdeaPad,Notebook,14.0,4.0,1.44,292.0,1366.0,768.0,0,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Windows,120S-14IAP
860,259,Aspire,Notebook,17.3,4.0,3.0,702.0,1920.0,1080.0,0,Intel,i3,2.7GHz,Nvidia,,256GB,SSD,Windows,5
861,605,Latitude,2 in 1 Convertible,12.5,8.0,1.34,1670.0,1920.0,1080.0,1,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,5289
862,856,Chromebook,2 in 1 Convertible,11.6,4.0,1.4,615.0,1366.0,768.0,1,Intel,N3350,1.1GHz,Intel,,32GB,Flash Storage,Chrome,X360
863,1110,Aspire,Notebook,15.6,8.0,2.4,799.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,F5-573G
864,1309,Aspire,Notebook,15.6,4.0,2.4,289.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,500GB,HDD,Linux,ES1-531
865,380,Inspiron,2 in 1 Convertible,13.3,8.0,1.62,869.01,1920.0,1080.0,1,Intel,i7,1.8GHz,Intel,,256GB,SSD,Windows,5379
866,426,ThinkPad,Ultrabook,14.0,8.0,1.75,1215.38,1920.0,1080.0,0,Intel,i7,1.8GHz,AMD,RX 550,256GB,SSD,Windows,E480
867,1124,Rog,Gaming,15.6,16.0,2.59,1339.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,GL552VW-CN470T
868,821,Notebook,Ultrabook,13.3,8.0,0.81,1499.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Intel,,256GB,SSD,Windows,9
869,504,EliteBook,Notebook,14.0,8.0,1.48,1749.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Intel,,1TB,SSD,Windows,840
870,822,Vostro,Notebook,15.6,8.0,1.98,961.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,1TB,HDD,Windows,5568
871,79,Inspiron,Notebook,15.6,8.0,2.02,855.0,1920.0,1080.0,0,Intel,i7,1.8GHz,Intel,,128GB,SSD +  1TB HDD,Windows,5570
872,1060,EliteBook,Notebook,14.0,8.0,1.43,1469.0,1920.0,1080.0,0,Intel,i5,2.3GHz,Intel,,256GB,SSD,Windows,1040
873,418,Thinkpad,Ultrabook,14.0,8.0,1.7,1943.0,2560.0,1440.0,0,Intel,i7,2.8GHz,Nvidia,,512GB,SSD,Windows,T470p
874,1320,X553SA-XX031T,Notebook,15.6,4.0,2.2,369.0,1366.0,768.0,0,Intel,N3050,1.6GHz,Intel,,500GB,HDD,Windows,(N3050/4GB/500GB/W10)
875,993,Rog,Gaming,17.3,16.0,2.99,1749.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,GL753VE-DS74
876,923,Latitude,Notebook,14.0,8.0,1.6,1205.0,1920.0,1080.0,0,Intel,i5,2.8GHz,Intel,,256GB,SSD,Windows,5480
877,600,Notebook,Notebook,15.6,16.0,2.5,1699.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Odyssey
878,390,Zenbook,Ultrabook,13.3,16.0,1.1,1748.9,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,Flip
879,1176,B51-80,Notebook,15.6,8.0,2.5,788.49,1920.0,1080.0,0,Intel,i5,2.3GHz,AMD,,0TB,Hybrid,Windows,(i5-6200U/8GB/1008GB/Radeon
880,610,Laptop,Gaming,17.3,16.0,4.14,2199.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,MSI
881,1085,Latitude,Notebook,15.6,4.0,2.06,481.98,1366.0,768.0,0,Intel,i3,2.3GHz,Intel,,500GB,HDD,Windows,3570
882,639,Inspiron,Gaming,15.6,16.0,2.62,1479.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,7567
883,977,Portege,Ultrabook,12.5,8.0,1.1,1790.0,1920.0,1080.0,1,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,X20W-D-10V
884,467,Aspire,Notebook,15.6,4.0,2.23,544.0,1920.0,1080.0,0,Intel,i3,2GHz,Nvidia,,1TB,HDD,Windows,E5-576G
885,607,EliteBook,Notebook,15.6,8.0,1.84,1219.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,850
886,208,Precision,Workstation,15.6,16.0,2.8,3055.0,3840.0,2160.0,0,Intel,E3,3GHz,Nvidia,,256GB,SSD +  1TB HDD,Windows,7520
887,1103,Chromebook,Notebook,13.3,4.0,1.29,615.0,3200.0,1800.0,0,Intel,Core 4405,1.5GHz,Intel,,32GB,Flash Storage,Chrome,13
888,658,ROG,Gaming,17.3,32.0,3.8,2799.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,GTX,512GB,SSD,Windows,G701VI
889,936,Envy,Ultrabook,13.3,8.0,1.39,1149.0,3200.0,1800.0,1,Intel,i7,2.7GHz,Intel,,256GB,SSD,Windows,13-AB077cl
890,50,X751NV-TY001T,Notebook,17.3,4.0,2.8,466.0,1366.0,768.0,0,Intel,N4200,1.1GHz,Nvidia,,1TB,HDD,Windows,(N4200/4GB/1TB/GeForce
891,645,IdeaPad,Notebook,14.0,2.0,1.42,249.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,32GB,Flash Storage,Windows,100S-14IBR
892,470,IdeaPad,Notebook,14.0,8.0,1.5,799.0,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,512GB,SSD,No,510s-14IKB
893,435,Omen,Gaming,17.3,12.0,3.35,1999.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,256GB,SSD +  1TB HDD,Windows,17-w207nv
894,28,Inspiron,Notebook,15.6,8.0,2.2,800.0,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,256GB,SSD,Windows,5570
895,918,Elitebook,Netbook,12.5,8.0,1.26,1483.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Intel,,512GB,SSD,Windows,820
896,330,Aspire,Notebook,15.6,8.0,2.2,659.0,1366.0,768.0,0,AMD,A12,2.7GHz,AMD,RX 540,256GB,SSD,Windows,5
897,566,Vostro,Notebook,15.6,4.0,2.18,617.9,1366.0,768.0,0,Intel,i3,2GHz,AMD,,1TB,HDD,Windows,3568
898,841,VivoBook,Notebook,15.6,4.0,2.1,519.0,1920.0,1080.0,0,Intel,i5,2.5GHz,Nvidia,,1TB,HDD,Linux,Max
899,55,Aspire,Notebook,15.6,4.0,2.4,384.0,1366.0,768.0,0,Intel,i3,2.4GHz,Intel,,1TB,HDD,Windows,3
900,1135,V131,Notebook,13.3,4.0,1.35,196.0,1920.0,1080.0,0,Intel,X5,1.44GHz,Intel,,32GB,Flash Storage,Windows,(X5-Z8350/4GB/32GB/FHD/W10)
901,394,Precision,Workstation,15.6,8.0,2.0,2135.0,1920.0,1080.0,0,Intel,i7,2.7GHz,Nvidia,,256GB,SSD,Windows,5520
902,64,UX410UA-GV350T,Notebook,14.0,8.0,1.4,941.0,1920.0,1080.0,0,Intel,i5,1.6GHz,Intel,,256GB,SSD,Windows,(i5-8250U/8GB/256GB/FHD/W10)
903,86,Aspire,Notebook,15.6,4.0,2.1,395.0,1366.0,768.0,0,AMD,A9,3GHz,AMD,,1TB,HDD,Windows,3
904,1236,IdeaPad,Gaming,15.6,8.0,2.6,1272.0,1920.0,1080.0,0,Intel,i7,2.6GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,Y700-15ISK
905,98,Inspiron,Notebook,15.6,8.0,2.2,599.9,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,1TB,HDD,Linux,3567
906,778,Aspire,Notebook,15.6,4.0,2.1,298.0,1366.0,768.0,0,Intel,N4200,1.1GHz,Intel,,1TB,HDD,Linux,A315-31
907,837,Chromebook,Netbook,11.6,4.0,1.35,355.0,1366.0,768.0,0,Intel,N3060,1.6GHz,Intel,,32GB,Flash Storage,Chrome,11
908,626,CB5-132T-C9KK,2 in 1 Convertible,11.6,4.0,1.25,379.0,1366.0,768.0,1,Intel,N3160,1.6GHz,Intel,,32GB,Flash Storage,Chrome,(N3160/4GB/32GB/Chrome
909,225,Inspiron,Notebook,15.6,8.0,2.2,677.35,1920.0,1080.0,0,Intel,i5,1.6GHz,AMD,,256GB,SSD,Linux,3576
910,17,Inspiron,Notebook,15.6,8.0,2.2,745.0,1920.0,1080.0,0,Intel,i7,2.7GHz,AMD,,256GB,SSD,Windows,3567
911,87,Inspiron,Gaming,15.6,16.0,2.65,1349.0,1920.0,1080.0,0,Intel,i7,2.8GHz,Nvidia,GTX,128GB,SSD +  1TB HDD,Windows,7577
